"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"94823","Owlet","","0.00","0.00","2025-07-29","green","none","0","no","yes","0","0","0","0","45","Retail & Shopping","Home & Garden","Home & Garden","null","US","We are here to empower parents with the right information at the right time, and help every parent find more joy and calm throughout the parenting journey. Our award-winning Dream Sock goes beyond the capabilities of any other baby monitor to te",,"https://owletcare.ca"
"94855","Wholesale Cabinets","1.01898","29.66","0.53","2025-07-15","green","none","43.7528","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","35","US","Wholesale Cabinets is a leading retailer of high-quality and affordable cabinets, vanities, and organizational accessories.","https://ui.awin.com/images/upload/merchant/profile/94855.png","https://www.wholesalecabinets.com"
"92647","Southern Elegance Candle Company","","0.00","0.00","2025-08-12","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","","https://ui.awin.com/images/upload/merchant/profile/92647.png","https://www.secandleco.com"
"92717","Focus & Frame Eyewear","","0.00","0.00","2025-08-12","green","none","0","yes","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","We sell stylish and affordable prescription and non prescription glasses online. We will start out with a 10% commission, however; we will be looking to increase the commission rate once we get an idea of what our affiliate experience will look","https://ui.awin.com/images/upload/merchant/profile/92717.png","https://focusandframeeyewear.com"
"92753","American Medical Sales and Rentals","1.08132","100.00","1.65","2025-07-15","green","none","52.2458","yes","yes","0","0","0","0","60","Retail & Shopping","Health & Beauty|Pharmaceuticals","Health & Beauty","68","US","With over 20 years of experience, Oxygen Concentrator Store from American Medical Sales and Rentals is one of the oldest, most trusted oxygen concentrator retailers in North America. OCS carries all the top brands, both portable and stationary units.","https://ui.awin.com/images/upload/merchant/profile/92753.png","https://www.oxygenconcentratorstore.com/share-sale/portable-oxygen-concentrators/?"
"92777","Kinship","","0.00","0.00","2025-07-23","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","108","US","We believe that sensitive skin deserves more - products that not only work to soothe and transform your skin, but are also a joy to use. Each product is crafted with our patented pre-probiotic technology that strengthens the skin barrier, while","https://ui.awin.com/images/upload/merchant/profile/92777.png","https://lovekinship.com/collections/all"
"92887","Bluejay Electric Bikes","","0.00","0.00","2025-08-12","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","null","US","FALL IN LOVE WITH BIKE RIDING AGAIN


Remember when you rode a bike for the first time? That feeling of freedom, of pure joy of flight. We’re here to bring that feeling back into your life. Daily.


Our mission is bringing the life-changin","https://ui.awin.com/images/upload/merchant/profile/92887.png","https://www.bluejaybikes.com"
"92899","Ruvi","5.7734","100.00","0.60","2025-07-24","green","none","56.8338","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","66","US","Thank you for your interest in the Ruvi Affiliate Program. 

Here at Ruvi our mission is to crush nutritional deficiency with the planet's purest source of nutrition – fruits and vegetables. Ruvi is delicious combos of pure fruits and vegetabl","https://ui.awin.com/images/upload/merchant/profile/92899.png","https://www.goruvi.com"
"92923","Linne Botanicals","7.99444","100.00","0.63","2025-07-24","green","none","59.0573","yes","yes","0","0","0","0","180","Retail & Shopping","Health & Beauty","Health & Beauty","71","US","LINNÉ is a luxurious botanical skincare line formulated to safely and effectively promote healthy radiant skin. Our formulas are gentle to you and to the planet. They are made in small batches from a diverse collection of natural, wild-harvested","https://ui.awin.com/images/upload/merchant/profile/92923.png","https://linnebotanicals.com"
"92949","THINK SUN","3.45604","100.00","0.09","2025-07-23","green","none","54.4653","yes","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","70","US","



Think Sun Bio


.mainheader {
		font-family: 'Montserrat';	
			font-size: 16px;
	color: #7d7d7d;
	font-weight: bold;
}

.style2 {
     colo","https://ui.awin.com/images/upload/merchant/profile/92949.png","https://thinksun.com"
"92991","Skin Beautiful Organics","","0.00","0.00","2025-08-20","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Welcome to the SKIN BEAUTIFUL ORGANICS Partner Program!


The SKIN BEAUTIFUL ORGANICS team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!


We’ve","https://ui.awin.com/images/upload/merchant/profile/92991.png","https://skinbeautifulorganics.com/collections/shop"
"93015","Genotema Srl unipersonale","","0.00","0.00","2025-08-12","green","none","0","no","yes","0","0","0","0","15","Retail & Shopping","Home & Garden","Home & Garden","null","US","Manufacturers of pizza ovens Pizza Party and accessories, made in Italy, we sell directly throughout Europe with home delivery, through our online shop pizzapartyshop.com

Become an Genotema Affiliate
Up to 12% commission rates
C","https://ui.awin.com/images/upload/merchant/profile/93015.png","https://www.pizzapartyshop.com/it/pale-per-pizza"
"93027","Rena's Organic","","0.00","0.00","2025-08-05","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Welcome to the RENA’S ORGANIC Partner Program!


The RENA’S ORGANIC team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!

Below is our standard com","https://ui.awin.com/images/upload/merchant/profile/93027.png","https://RenasOrganic.com"
"93041","Simply Jessica Marie, LLC","","0.00","0.00","2025-08-13","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Simply Jessica Marie is a lifestyle shop featuring watercolor art prints and home decor like tea towels, calendars, candles, acrylic stir sticks, and mugs. Jessica's products make wonderful gifts (and are great for gift guide roundups!). Her sty","https://ui.awin.com/images/upload/merchant/profile/93041.png","https://simplyjessicamarie.com"
"93085","Nesting Days","","0.00","0.00","2025-07-30","green","none","0","no","yes","0","0","0","0","60","Retail & Shopping","Home & Garden","Home & Garden","null","US","Become a Nesting Days Affiliate Partner 
Nesting Days is an innovative, skin-to-skin newborn baby carrier and postpartum body shaper made in San Francisco","https://ui.awin.com/images/upload/merchant/profile/93085.png","https://www.nestingdays.com"
"92475","Emile Henry USA ","2.80972","100.00","0.22","2025-05-20","green","none","53.8314","no","yes","0","0","0","0","90","Retail & Shopping","Home & Garden","Home & Garden","70","US","Made in France Since 1850

Founded in 1850, and located in Marcigny, a small town in the province of Burgundy, France, Emile Henry has established a worldwide reputation for manufacturing the finest quality ceramic ovenware, gourmet cook","https://ui.awin.com/images/upload/merchant/profile/92475.png","https://www.emilehenryusa.com"
"95785","Ownkoti","6.80106","72.32","0.33","2025-08-05","green","none","55.3765","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","60","US","As a one-stop online home furnishing shop, Ownkoti stands out for its bold color combos and clever integration of natural elements (flower and ginkgo). Koti means HOME in Finnish and it's also used to describe a peaceful living arrangement in English.","https://ui.awin.com/images/upload/merchant/profile/95785.png","https://ownkoti.com/collections/blankets?utm_source=affiliate&utm_medium=sas"
"96261","Mayo Clinic Diet","1.26838","100.00","0.18","2025-07-01","green","none","52.2866","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","69","US","Earn up to 20% commission...yes 20% for each member that joins one of our subscription plans!The purpose of the Mayo Clinic Diet is to help you lose excess weight and to find a way of eating that you can sustain for a lifetime.","https://ui.awin.com/images/upload/merchant/profile/96261.png","https://diet.mayoclinic.org/us"
"96339","We Feed Raw","2.02441","98.59","0.60","2025-08-18","green","none","52.4503","no","yes","0","0","0","0","60","Retail & Shopping","Home & Garden","Home & Garden","69","US","We Feed Raw is a balanced raw diet for your dogs, developed by a PhD in animal nutrition, and consistently proven to be loved by dogs and owners alike!  When you promote We Feed Raw you can feel confident that you are earning competitive commiss","https://ui.awin.com/images/upload/merchant/profile/96339.png","https://www.wefeedraw.com/?promoCode=AFF90"
"96399","OnlineMedicalCard","","0.00","0.00","2025-08-05","green","none","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Welcome to the OnlineMedicalCard Partner Program

The OnlineMedicalCard team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!","https://ui.awin.com/images/upload/merchant/profile/96399.png","https://www.onlinemedicalcard.com"
"96411","Dominique Cosmetics","3.881","100.00","0.16","2025-08-12","green","none","54.8968","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","68","US","Welcome to the Dominique Cosmetics Partner Program

The Dominique Cosmetics team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!","https://ui.awin.com/images/upload/merchant/profile/96411.png","https://www.dominiquecosmetics.com"
"96447","Heymat Inc","0.478469","100.00","0.15","2025-07-30","green","none","51.4936","yes","yes","0","0","0","0","60","Retail & Shopping","Home & Garden","Home & Garden","70","US","At Heymat, we redefine the concept of doormats, turning them from basic necessities into design elements that complement the interior of your home

At Heymat, we blend Scandinavian design with exceptional high-quality materials to create doorm","https://ui.awin.com/images/upload/merchant/profile/96447.png","https://us.heymat.com"
"96473","Mission MightyMe","2.13828","100.00","0.04","2025-07-30","green","none","53.1425","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","70","US","Calling all #MightyMamas and #MightyDadas! We're looking for passionate and enthusiastic brand amabassadors to join our #MightyMission and spread the word about our innovative, science-backed products and mission to end the food allergy epidemic","https://ui.awin.com/images/upload/merchant/profile/96473.png","https://www.missionmightyme.com"
"95241","NOTICE Hair Co.","8.67562","49.09","0.41","2025-07-30","green","none","62.1407","no","yes","0","0","0","0","30","Retail & Shopping","Green (Eco friendly)|Health & Beauty|Baby & Toddler","Health & Beauty","26","US","We're NOTICE Hair Co,, a leading plastic-free hair care company, with purpose. Honoring ego, experience and Earth through noticeable results, we're freeing the planet from plastic waste. Home of the first and only conditioner bar to cream in your hands.","https://ui.awin.com/images/upload/merchant/profile/95241.png","https://noticehairco.com"
